Luxembourg,49.6106,6.1328,Luxembourg,LU,Luxembourg,primary,124509,124509
Esch-sur-Alzette,49.4969,5.9806,Luxembourg,LU,Esch-sur-Alzette,admin,36228,36228
Diekirch,49.8678,6.1558,Luxembourg,LU,Diekirch,admin,6242,6242
Echternach,49.8117,6.4217,Luxembourg,LU,Echternach,admin,5650,5650
Steinfort,49.6600,5.9156,Luxembourg,LU,Capellen,minor,5617,5617
Rumelange,49.4597,6.0306,Luxembourg,LU,Esch-sur-Alzette,minor,5613,5613
Bascharage,49.5667,5.9167,Luxembourg,LU,Capellen,minor,5460,5460
Mondorf-les-Bains,49.5069,6.2806,Luxembourg,LU,Remich,minor,5404,5404
Frisange,49.5150,6.1917,Luxembourg,LU,Esch-sur-Alzette,minor,4769,4769
Grevenmacher,49.6747,6.4419,Luxembourg,LU,Grevenmacher,admin,3958,3958
Remich,49.5444,6.3667,Luxembourg,LU,Remich,admin,3787,3787
Capellen,49.6444,5.9897,Luxembourg,LU,Capellen,admin,,
Wiltz,49.9689,5.9319,Luxembourg,LU,Wiltz,admin,,
Vianden,49.9350,6.2089,Luxembourg,LU,Vianden,admin,,
Mersch,49.7489,6.1061,Luxembourg,LU,Mersch,admin,,
Clervaux,50.0547,6.0314,Luxembourg,LU,Clervaux,admin,,
Redange-sur-Attert,49.7656,5.8908,Luxembourg,LU,Redange,admin,,
Pétange,49.5583,5.8806,Luxembourg,LU,Esch-sur-Alzette,minor,,
Schifflange,49.5064,6.0128,Luxembourg,LU,Esch-sur-Alzette,minor,,
Differdange,49.5242,5.8914,Luxembourg,LU,Esch-sur-Alzette,minor,,
Walferdange,49.6583,6.1372,Luxembourg,LU,Luxembourg,minor,,
Dudelange,49.4806,6.0875,Luxembourg,LU,Esch-sur-Alzette,minor,,
Strassen,49.6206,6.0733,Luxembourg,LU,Luxembourg,minor,,
Hesperange,49.5731,6.1553,Luxembourg,LU,Luxembourg,minor,,
Sanem,49.5481,5.9289,Luxembourg,LU,Esch-sur-Alzette,minor,,
Ettelbruck,49.8475,6.1042,Luxembourg,LU,Diekirch,minor,,
Bettembourg,49.5186,6.1028,Luxembourg,LU,Esch-sur-Alzette,minor,,
Kayl,49.4864,6.0392,Luxembourg,LU,Esch-sur-Alzette,minor,,
Bertrange,49.6111,6.0500,Luxembourg,LU,Luxembourg,minor,,
Kopstal,49.6644,6.0731,Luxembourg,LU,Capellen,minor,,
Sandweiler,49.6133,6.2189,Luxembourg,LU,Luxembourg,minor,,
Mamer,49.6275,6.0233,Luxembourg,LU,Capellen,minor,,
Mondercange,49.5331,5.9883,Luxembourg,LU,Esch-sur-Alzette,minor,,
Schuttrange,49.6206,6.2686,Luxembourg,LU,Luxembourg,minor,,
Steinsel,49.6769,6.1239,Luxembourg,LU,Luxembourg,minor,,
Dippach,49.5883,5.9833,Luxembourg,LU,Capellen,minor,,
Beaufort,49.8358,6.2917,Luxembourg,LU,Echternach,minor,,
Roeser,49.5422,6.1500,Luxembourg,LU,Esch-sur-Alzette,minor,,
Lorentzweiler,49.6947,6.1425,Luxembourg,LU,Mersch,minor,,
Stadtbredimus,49.5628,6.3644,Luxembourg,LU,Remich,minor,,
Lintgen,49.7158,6.1336,Luxembourg,LU,Mersch,minor,,
Hobscheid,49.6883,5.9150,Luxembourg,LU,Capellen,minor,,
Kehlen,49.6683,6.0358,Luxembourg,LU,Capellen,minor,,
Contern,49.5850,6.2269,Luxembourg,LU,Luxembourg,minor,,
Colmar-Berg,49.8117,6.0932,Luxembourg,LU,Mersch,minor,,
Mertert,49.6961,6.4814,Luxembourg,LU,Grevenmacher,minor,,
Leudelange,49.5683,6.0653,Luxembourg,LU,Esch-sur-Alzette,minor,,
Koerich,49.6700,5.9500,Luxembourg,LU,Capellen,minor,,
Mertzig,49.8339,6.0075,Luxembourg,LU,Diekirch,minor,,
Schengen,49.4700,6.3620,Luxembourg,LU,Remich,minor,,
Niederanven,49.6475,6.2600,Luxembourg,LU,Luxembourg,minor,,
Betzdorf,49.6833,6.3500,Luxembourg,LU,Grevenmacher,minor,,
Bissen,49.7875,6.0694,Luxembourg,LU,Mersch,minor,,
Weiler-la-Tour,49.5425,6.1997,Luxembourg,LU,Luxembourg,minor,,
Schieren,49.8306,6.0986,Luxembourg,LU,Diekirch,minor,,
Larochette,49.7836,6.2194,Luxembourg,LU,Mersch,minor,,
Bous,49.5539,6.3292,Luxembourg,LU,Remich,minor,,
Junglinster,49.7122,6.2522,Luxembourg,LU,Grevenmacher,minor,,
Bettendorf,49.8758,6.2158,Luxembourg,LU,Diekirch,minor,,
Reckange-sur-Mess,49.5625,6.0089,Luxembourg,LU,Esch-sur-Alzette,minor,,
Fischbach,49.7397,6.1872,Luxembourg,LU,Mersch,minor,,
Garnich,49.6167,5.9525,Luxembourg,LU,Capellen,minor,,
Erpeldange,49.8647,6.1147,Luxembourg,LU,Diekirch,minor,,
Lenningen,49.5986,6.3681,Luxembourg,LU,Remich,minor,,
Reisdorf,49.8681,6.2647,Luxembourg,LU,Diekirch,minor,,
Boevange-sur-Attert,49.7753,6.0156,Luxembourg,LU,Mersch,minor,,
Wormeldange,49.6102,6.3995,Luxembourg,LU,Grevenmacher,minor,,
Dalheim,49.5408,6.2597,Luxembourg,LU,Remich,minor,,
Heffingen,49.7700,6.2400,Luxembourg,LU,Mersch,minor,,
Bettborn,49.7953,5.9411,Luxembourg,LU,Redange,minor,,
Medernach,49.8100,6.2150,Luxembourg,LU,Diekirch,minor,,
Beckerich,49.7306,5.8872,Luxembourg,LU,Redange,minor,,
Useldange,49.7697,5.9822,Luxembourg,LU,Redange,minor,,
Consdorf,49.7731,6.3383,Luxembourg,LU,Echternach,minor,,
Vichten,49.8031,6.0000,Luxembourg,LU,Redange,minor,,
Troisvierges,50.1211,6.0003,Luxembourg,LU,Clervaux,minor,,
Berdorf,49.8214,6.3494,Luxembourg,LU,Echternach,minor,,
Niederfeulen,49.8556,6.0472,Luxembourg,LU,Diekirch,minor,,
Nommern,49.7869,6.1747,Luxembourg,LU,Mersch,minor,,
Manternach,49.7028,6.4264,Luxembourg,LU,Grevenmacher,minor,,
Rosport,49.7978,6.5042,Luxembourg,LU,Echternach,minor,,
Flaxweiler,49.6661,6.3428,Luxembourg,LU,Grevenmacher,minor,,
Tuntange,49.7178,6.0103,Luxembourg,LU,Mersch,minor,,
Waldbredimus,49.5550,6.2875,Luxembourg,LU,Remich,minor,,
Biwer,49.7117,6.3669,Luxembourg,LU,Grevenmacher,minor,,
Waldbillig,49.7889,6.2867,Luxembourg,LU,Echternach,minor,,
Grosbous,49.8278,5.9672,Luxembourg,LU,Redange,minor,,
Hosingen,50.0139,6.0903,Luxembourg,LU,Clervaux,minor,,
Saeul,49.7272,5.9864,Luxembourg,LU,Redange,minor,,
Ell,49.7636,5.8558,Luxembourg,LU,Redange,minor,,
Rambrouch,49.8308,5.8450,Luxembourg,LU,Redange,minor,,
Esch-sur-Sûre,49.9114,5.9364,Luxembourg,LU,Wiltz,minor,,
Wahl,49.8367,5.9064,Luxembourg,LU,Redange,minor,,
Septfontaines,49.7011,5.9672,Luxembourg,LU,Capellen,minor,,
Tandel,49.8975,6.1833,Luxembourg,LU,Vianden,minor,,
Bech,49.7461,6.3636,Luxembourg,LU,Echternach,minor,,
Mompach,49.7461,6.4650,Luxembourg,LU,Echternach,minor,,
Gœsdorf,49.9217,5.9683,Luxembourg,LU,Wiltz,minor,,
Weiswampach,50.1372,6.0750,Luxembourg,LU,Clervaux,minor,,
Putscheid,49.9594,6.1414,Luxembourg,LU,Vianden,minor,,
