Trelew,-43.2533,-65.3094,Argentina,AR,Chubut,,93442,92815
Ciudad General Belgrano,-34.7261,-58.5289,Argentina,AR,Buenos Aires,,92957,92957
Rafaela,-31.2667,-61.4833,Argentina,AR,Santa Fe,minor,92945,92945
San Francisco Solano,-34.7667,-58.3167,Argentina,AR,Buenos Aires,,91322,91322
Pergamino,-33.8836,-60.5669,Argentina,AR,Buenos Aires,minor,87652,55244
Campana,-34.1667,-58.9167,Argentina,AR,Buenos Aires,minor,86860,86860
Olavarría,-36.9000,-60.3333,Argentina,AR,Buenos Aires,minor,86320,43798
Monte Chingolo,-34.7333,-58.3500,Argentina,AR,Buenos Aires,,85060,85060
Junín,-34.5939,-60.9464,Argentina,AR,Buenos Aires,minor,85007,47276
Presidencia Roque Sáenz Peña,-26.7833,-60.4500,Argentina,AR,Chaco,minor,81879,70037
Luján,-34.5703,-59.1050,Argentina,AR,Buenos Aires,minor,81749,57740
General Roca,-39.0333,-67.5833,Argentina,AR,Río Negro,minor,81534,81534
Remedios de Escalada,-34.7167,-58.4000,Argentina,AR,Buenos Aires,,81465,81465
Pilar,-34.4588,-58.9142,Argentina,AR,Buenos Aires,minor,81120,81120
Gobernador Gálvez,-33.0251,-60.6337,Argentina,AR,Santa Fe,,80769,80769
Necochea,-38.5500,-58.7333,Argentina,AR,Buenos Aires,minor,80478,60646
Ezpeleta,-34.7517,-58.2344,Argentina,AR,Buenos Aires,,79557,79557
Villa María,-32.4103,-63.2314,Argentina,AR,Córdoba,minor,79356,79356
Venado Tuerto,-33.7500,-61.9667,Argentina,AR,Santa Fe,,76432,76432
San Ramón de la Nueva Orán,-23.1361,-64.3222,Argentina,AR,Salta,minor,74059,64864
Concepción del Uruguay,-32.4833,-58.2333,Argentina,AR,Entre Ríos,minor,72528,72528
Goya,-29.1333,-59.2500,Argentina,AR,Corrientes,minor,72304,70245
Bella Vista,-34.5333,-58.6667,Argentina,AR,Buenos Aires,,72000,72000
Lomas del Mirador,-34.6667,-58.5297,Argentina,AR,Buenos Aires,,71479,71479
Reconquista,-29.1443,-59.6438,Argentina,AR,Santa Fe,minor,70549,70549
Las Heras,-32.8250,-68.8017,Argentina,AR,Mendoza,minor,66663,66663
Oberá,-27.4833,-55.1333,Argentina,AR,Misiones,minor,66112,66112
Wilde,-34.7000,-58.3167,Argentina,AR,Buenos Aires,,65881,65881
Santo Tomé,-31.6667,-60.7667,Argentina,AR,Santa Fe,,65684,65684
Villa Carlos Paz,-31.4000,-64.5167,Argentina,AR,Córdoba,,62423,62423
Villa Domínico,-34.6917,-58.3333,Argentina,AR,Buenos Aires,,62315,62315
San Francisco,-31.4356,-62.0714,Argentina,AR,Córdoba,minor,62000,62000
Los Polvorines,-34.5000,-58.7000,Argentina,AR,Buenos Aires,minor,60867,60867
Tartagal,-22.5000,-63.8333,Argentina,AR,Salta,minor,60819,59174
Sarandí,-34.6833,-58.3333,Argentina,AR,Buenos Aires,,60752,60752
Chajarí,-30.7667,-57.9833,Argentina,AR,Entre Ríos,,60000,60000
Viedma,-40.8000,-63.0000,Argentina,AR,Río Negro,admin,59122,48940
San Pedro,-24.2196,-64.8700,Argentina,AR,Jujuy,minor,58430,52068
Punta Alta,-38.8800,-62.0750,Argentina,AR,Buenos Aires,minor,58315,58315
Rafael Calzada,-34.7833,-58.3667,Argentina,AR,Buenos Aires,,57351,57351
General Pico,-35.6587,-63.7577,Argentina,AR,La Pampa,minor,57029,35937
Ushuaia,-54.8072,-68.3044,Argentina,AR,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",admin,56956,56956
Azul,-36.7833,-59.8500,Argentina,AR,Buenos Aires,minor,55728,55728
Chivilcoy,-34.9000,-60.0167,Argentina,AR,Buenos Aires,minor,54514,32924
Mercedes,-34.6500,-59.4333,Argentina,AR,Buenos Aires,minor,52949,43868
Cruz del Eje,-30.7333,-64.8000,Argentina,AR,Córdoba,minor,52172,52172
Caleta Olivia,-46.4333,-67.5333,Argentina,AR,Santa Cruz,,51733,51733
El Talar de Pacheco,-34.4719,-58.6550,Argentina,AR,Buenos Aires,,50426,50426
Villaguay,-31.8500,-59.0167,Argentina,AR,Entre Ríos,minor,49445,49445
Libertador General San Martín,-23.8000,-64.7833,Argentina,AR,Jujuy,minor,49267,45851
Alta Gracia,-31.6667,-64.4333,Argentina,AR,Córdoba,minor,48140,48140
La Reja,-34.6394,-58.8283,Argentina,AR,Buenos Aires,,47839,47839
San Lorenzo,-28.1200,-58.7700,Argentina,AR,Corrientes,,47626,4041
Longchamps,-34.8596,-58.3870,Argentina,AR,Buenos Aires,,47622,47622
San Pedro,-33.6794,-59.6669,Argentina,AR,Buenos Aires,minor,47452,47452
Villa Constitución,-33.2333,-60.3333,Argentina,AR,Santa Fe,minor,47374,47374
Tres Arroyos,-38.3667,-60.2667,Argentina,AR,Buenos Aires,minor,47136,22411
Río Tercero,-32.1768,-64.1130,Argentina,AR,Córdoba,,46421,46421
Pinamar,-37.1000,-56.8500,Argentina,AR,Buenos Aires,minor,45000,45000
San Isidro,-34.4667,-58.5167,Argentina,AR,Buenos Aires,minor,43595,43595
Esperanza,-31.4167,-60.9333,Argentina,AR,Santa Fe,minor,43300,43300
Gualeguay,-33.1500,-59.3167,Argentina,AR,Entre Ríos,minor,43009,43009
Villa Alsina,-34.6667,-58.4167,Argentina,AR,Buenos Aires,,41155,41155
José Mármol,-34.7833,-58.3667,Argentina,AR,Buenos Aires,,41109,41109
Balcarce,-37.8464,-58.2556,Argentina,AR,Buenos Aires,minor,38823,38823
Aristóbulo del Valle,-27.0952,-54.8970,Argentina,AR,Misiones,,38000,38000
Haedo,-34.6500,-58.6000,Argentina,AR,Buenos Aires,,37745,37745
Granadero Baigorria,-32.8500,-60.7000,Argentina,AR,Santa Fe,,36994,36994
Esquel,-42.9000,-71.3167,Argentina,AR,"Buenos Aires, Ciudad Autónoma de",minor,36687,36687
Nueve de Julio,-35.4500,-60.8833,Argentina,AR,Buenos Aires,minor,36494,36494
Dock Sur,-34.6417,-58.3478,Argentina,AR,Buenos Aires,,35897,35897
Munro,-34.5333,-58.5167,Argentina,AR,Buenos Aires,,35844,35844
Cutral-Có,-38.9333,-69.2333,Argentina,AR,Neuquén,,35465,35465
Villa Adelina,-34.5175,-58.5475,Argentina,AR,Buenos Aires,,35307,35307
Casilda,-33.0442,-61.1681,Argentina,AR,Santa Fe,minor,35058,35058
Chacabuco,-34.6500,-60.4900,Argentina,AR,Buenos Aires,minor,34587,18703
Centenario,-38.8167,-68.1333,Argentina,AR,Neuquén,,34421,34421
Bell Ville,-32.6333,-62.6833,Argentina,AR,Córdoba,minor,33835,33835
Chilecito,-29.1667,-67.5000,Argentina,AR,La Rioja,minor,33724,33724
Bragado,-35.1167,-60.5000,Argentina,AR,Buenos Aires,minor,33222,33222
Plottier,-38.9500,-68.2333,Argentina,AR,Neuquén,,32390,32390
La Calera,-31.3439,-64.3353,Argentina,AR,Córdoba,,32227,32227
Zapala,-38.9028,-70.0650,Argentina,AR,Neuquén,minor,32097,32097
Rawson,-43.3000,-65.1000,Argentina,AR,Chubut,admin,31787,31787
Jesús María,-30.9817,-64.0942,Argentina,AR,Córdoba,minor,31602,31602
Río Grande,-53.7914,-67.6990,Argentina,AR,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",minor,31095,31095
Mercedes,-29.2000,-58.0833,Argentina,AR,Corrientes,minor,30649,15096
Victoria,-32.6167,-60.1667,Argentina,AR,Entre Ríos,minor,30623,30623
Villa Ángela,-27.5833,-60.7167,Argentina,AR,Chaco,minor,30051,30051
Villa Regina,-39.1000,-67.0667,Argentina,AR,Río Negro,,30028,30028
Villa Celina,-34.7006,-58.4825,Argentina,AR,"Buenos Aires, Ciudad Autónoma de",,30000,30000
Villa Gesell,-37.2556,-56.9681,Argentina,AR,Buenos Aires,minor,29593,29593
Capitán Bermúdez,-32.8167,-60.7167,Argentina,AR,Santa Fe,,29218,29218
Cañada de Gómez,-32.8167,-61.4000,Argentina,AR,Santa Fe,minor,29205,29205
Baradero,-33.8000,-59.5167,Argentina,AR,Buenos Aires,minor,28537,28537
Villa Allende,-31.2944,-64.2953,Argentina,AR,Córdoba,,28374,28374
Adrogue,-34.8000,-58.3833,Argentina,AR,Buenos Aires,,28265,28265
San Martín de los Andes,-40.1667,-71.3500,Argentina,AR,Neuquén,minor,27956,27956
Marcos Juárez,-32.7000,-62.1000,Argentina,AR,Córdoba,minor,27004,27004
Dolores,-36.3132,-57.6792,Argentina,AR,Buenos Aires,minor,25940,25940
Firmat,-33.4500,-61.4833,Argentina,AR,Santa Fe,,25757,25757
Colón,-32.2241,-58.1419,Argentina,AR,Entre Ríos,minor,24835,24835
Lincoln,-34.8500,-61.5167,Argentina,AR,Buenos Aires,minor,24798,15050
Avellaneda,-34.6625,-58.3678,Argentina,AR,Buenos Aires,minor,24313,24313
Coronel Suárez,-37.4547,-61.9334,Argentina,AR,Buenos Aires,minor,23621,23621
Tapiales,-34.7058,-58.5047,Argentina,AR,Buenos Aires,,23586,23586
Veinticinco de Mayo,-35.4167,-60.1667,Argentina,AR,Buenos Aires,minor,23408,23408
Tunuyán,-33.5667,-69.0167,Argentina,AR,Mendoza,minor,22834,22834
San Justo,-30.7833,-60.5833,Argentina,AR,Santa Fe,minor,21624,21624
Deán Funes,-30.4333,-64.3500,Argentina,AR,Córdoba,minor,21518,21518
El Calafate,-50.3395,-72.2649,Argentina,AR,Santa Cruz,minor,21132,21132
Chascomús,-35.5750,-58.0089,Argentina,AR,Buenos Aires,minor,21054,21054
Laboulaye,-34.1267,-63.3911,Argentina,AR,Córdoba,minor,20534,20534
Brandsen,-35.1667,-58.2167,Argentina,AR,Buenos Aires,minor,19877,19877
General Martín Miguel de Güemes,-24.6667,-65.0500,Argentina,AR,Salta,minor,19828,19828
Vera,-29.4667,-60.2167,Argentina,AR,Santa Fe,minor,19185,19185
Charata,-27.2144,-61.1881,Argentina,AR,Chaco,minor,18297,18297
Lobos,-35.1864,-59.0961,Argentina,AR,Buenos Aires,minor,18278,18278
Coronda,-31.9667,-60.9167,Argentina,AR,Santa Fe,minor,18115,18115
General Juan Madariaga,-37.0167,-57.1333,Argentina,AR,Buenos Aires,minor,18089,18089
Veinticinco de Mayo,-37.7710,-67.7173,Argentina,AR,La Pampa,minor,17430,17430
Eldorado,-26.4000,-54.6333,Argentina,AR,Misiones,minor,17365,17365
Ayacucho,-37.1525,-58.4882,Argentina,AR,Buenos Aires,minor,17364,17364
Santa María,-26.6833,-66.0333,Argentina,AR,Catamarca,minor,17030,17030
Federación,-30.9833,-57.9167,Argentina,AR,Entre Ríos,minor,16658,16658
San Antonio Oeste,-40.7333,-64.9500,Argentina,AR,Río Negro,minor,16265,16265
Villa del Rosario,-31.5833,-63.5333,Argentina,AR,Córdoba,minor,15394,15394
Villa Paranacito,-33.7000,-58.6833,Argentina,AR,Entre Ríos,minor,15321,15321
Carmen de Areco,-34.3833,-59.8167,Argentina,AR,Buenos Aires,minor,14692,14692
San Cristóbal,-30.3105,-61.2372,Argentina,AR,Santa Fe,minor,14389,14389
Puerto Deseado,-47.7500,-65.9167,Argentina,AR,Santa Cruz,minor,14183,14183
Añatuya,-28.4667,-62.8333,Argentina,AR,Santiago del Estero,minor,14133,14133
La Quiaca,-22.1056,-65.6000,Argentina,AR,Jujuy,minor,13761,13761
San Javier,-30.5833,-59.9500,Argentina,AR,Santa Fe,minor,13604,13604
Frías,-28.6496,-65.1500,Argentina,AR,Santiago del Estero,minor,13594,13594
Joaquín V. González,-25.1171,-64.1247,Argentina,AR,Salta,minor,13376,13376
Chos Malal,-37.3833,-70.2667,Argentina,AR,Neuquén,minor,13092,13092
Rosario del Tala,-32.3008,-59.1389,Argentina,AR,Entre Ríos,minor,12801,12801
San Salvador,-31.6167,-58.5000,Argentina,AR,Entre Ríos,minor,12733,12733
Junín de los Andes,-39.9167,-71.0667,Argentina,AR,Neuquén,minor,12621,12621
La Carlota,-33.4179,-63.2935,Argentina,AR,Córdoba,minor,12537,12537
Malargüe,-35.4745,-69.5853,Argentina,AR,Mendoza,minor,11847,11847
Cafayate,-26.0700,-65.9800,Argentina,AR,Salta,minor,11785,7171
Oliva,-32.0416,-63.5698,Argentina,AR,Córdoba,minor,11672,11672
Coronel Dorrego,-38.7187,-61.2873,Argentina,AR,Buenos Aires,minor,11510,11510
Cerrillos,-24.9000,-65.4833,Argentina,AR,Salta,minor,11498,11498
Monte Quemado,-25.8072,-62.8278,Argentina,AR,Santiago del Estero,minor,11387,11387
Humahuaca,-23.2054,-65.3505,Argentina,AR,Jujuy,minor,11369,11369
Belén,-27.6496,-67.0333,Argentina,AR,Catamarca,minor,11359,11359
Villa La Angostura,-40.7616,-71.6448,Argentina,AR,Neuquén,minor,11063,11063
Sarmiento,-45.6000,-69.0833,Argentina,AR,Chubut,minor,10858,10858
Benito Juárez,-37.6833,-59.8000,Argentina,AR,Buenos Aires,minor,10609,10609
San José de Feliciano,-30.3833,-58.7500,Argentina,AR,Entre Ríos,minor,10282,10282
Choele Choel,-39.2858,-65.6542,Argentina,AR,Río Negro,minor,10146,10146
Castelli,-25.9500,-60.6167,Argentina,AR,Chaco,minor,9421,9421
Chamical,-30.3592,-66.3133,Argentina,AR,La Rioja,minor,8989,8989
Helvecia,-31.1000,-60.0833,Argentina,AR,Santa Fe,minor,7994,7994
San Julián,-49.3070,-67.7298,Argentina,AR,Santa Cruz,minor,7894,7894
Santa Rosa de Río Primero,-31.1500,-63.3833,Argentina,AR,Córdoba,minor,7761,7761
Carhué,-37.1667,-62.7333,Argentina,AR,Buenos Aires,minor,7190,7190
Rinconada,-22.4403,-66.1672,Argentina,AR,Jujuy,minor,6692,5727
Ingeniero Guillermo N. Juárez,-23.9000,-61.8500,Argentina,AR,Formosa,minor,6453,6453
Villa Cura Brochero,-31.7100,-65.0200,Argentina,AR,Córdoba,minor,6351,6351
Chepes,-31.3500,-66.6000,Argentina,AR,La Rioja,minor,6020,6020
Villa Huidobro,-34.8333,-64.5833,Argentina,AR,Córdoba,minor,5658,5658
General Conesa,-40.1000,-64.4333,Argentina,AR,Río Negro,minor,5484,5484
San Antonio de los Cobres,-24.2256,-66.3192,Argentina,AR,Salta,minor,5482,5482
Macachín,-37.1377,-63.6620,Argentina,AR,La Pampa,minor,5465,5465
Loncopué,-38.0667,-70.6167,Argentina,AR,Neuquén,minor,4877,4877
Perito Moreno,-46.5900,-70.9297,Argentina,AR,Santa Cruz,minor,4617,4617
Aluminé,-39.2369,-70.9197,Argentina,AR,Neuquén,minor,4591,4591
Gobernador Gregores,-48.7509,-70.2485,Argentina,AR,Santa Cruz,minor,4497,4497
Abra Pampa,-22.7167,-65.7000,Argentina,AR,Jujuy,minor,4480,4480
Victorica,-36.2167,-65.4340,Argentina,AR,La Pampa,minor,4458,4458
Puerto Santa Cruz,-50.0192,-68.5231,Argentina,AR,Santa Cruz,minor,4431,4431
La Paz,-33.4661,-67.5500,Argentina,AR,Mendoza,minor,4400,4400
Comandante Fontana,-25.3333,-59.6833,Argentina,AR,Formosa,minor,4277,4277
Concepción,-28.3930,-57.8868,Argentina,AR,Corrientes,minor,4022,4022
Valcheta,-40.7000,-66.1500,Argentina,AR,Río Negro,minor,3867,3867
Piedra del Águila,-40.0500,-70.0778,Argentina,AR,Neuquén,minor,3669,3669
Tafí del Valle,-26.8667,-65.6833,Argentina,AR,Tucumán,minor,3403,3403
San Agustín,-31.9833,-64.3833,Argentina,AR,Córdoba,minor,3317,3317
Picún Leufú,-39.5235,-69.2797,Argentina,AR,Neuquén,minor,3144,3144
Pampa del Infierno,-26.5167,-61.1667,Argentina,AR,Chaco,minor,2921,2921
Chumbicha,-28.8666,-66.2333,Argentina,AR,Catamarca,minor,2572,2572
Maquinchao,-41.2500,-68.7020,Argentina,AR,Río Negro,minor,2494,2494
Añelo,-38.3500,-68.7833,Argentina,AR,Neuquén,minor,2449,2449
Buta Ranquil,-37.0515,-69.8779,Argentina,AR,Neuquén,minor,2443,2443
San Francisco del Chañar,-29.7873,-63.9423,Argentina,AR,Córdoba,minor,2256,2256
Melincué,-33.6500,-61.4500,Argentina,AR,Santa Fe,minor,2139,2139
José de San Martín,-44.0167,-70.4667,Argentina,AR,Chubut,minor,1612,1612
Trancas,-26.2308,-65.2781,Argentina,AR,Tucumán,minor,1599,1599
Alto Río Senguer,-45.0419,-70.8234,Argentina,AR,Chubut,minor,1570,1570
Sierra Colorada,-40.5875,-67.7583,Argentina,AR,Río Negro,minor,1542,1542
Villa Tulumba,-30.4000,-64.1167,Argentina,AR,Córdoba,minor,1474,1474
El Huecú,-37.6449,-70.5812,Argentina,AR,Neuquén,minor,1391,1391
San Carlos,-31.1775,-65.1025,Argentina,AR,Córdoba,minor,1311,1311
Salsacate,-31.3167,-65.0667,Argentina,AR,Córdoba,minor,1275,1275
Paso de Indios,-43.9000,-69.0667,Argentina,AR,Chubut,minor,1264,1264
Tecka,-43.4926,-70.8108,Argentina,AR,Chubut,minor,1237,1237
Las Lajas,-38.5208,-70.3667,Argentina,AR,Neuquén,minor,1218,1218
Susques,-23.4006,-66.3672,Argentina,AR,Jujuy,minor,1093,1093
Las Coloradas,-39.5500,-70.5833,Argentina,AR,Neuquén,minor,873,873
Pilcaniyeu,-41.1233,-70.7200,Argentina,AR,Río Negro,minor,757,757
Rodeo,-30.2156,-69.1400,Argentina,AR,San Juan,minor,701,701
Gastre,-42.2667,-69.2167,Argentina,AR,Chubut,minor,602,602
Tinogasta,-28.0667,-67.5667,Argentina,AR,Catamarca,minor,587,587
Telsen,-42.3833,-66.9500,Argentina,AR,Chubut,minor,544,544
Las Plumas,-43.7167,-67.2500,Argentina,AR,Chubut,minor,480,480
Olivos,-34.5075,-58.4870,Argentina,AR,Buenos Aires,minor,,
General San Martín,-34.5667,-58.5333,Argentina,AR,Buenos Aires,minor,,
Hurlingham,-34.6000,-58.6333,Argentina,AR,Buenos Aires,minor,,
Banda del Río Salí,-26.8333,-65.1667,Argentina,AR,Tucumán,minor,,
Villa Nueva,-32.8972,-68.7804,Argentina,AR,Mendoza,minor,,
Chimbas,-31.4833,-68.5333,Argentina,AR,San Juan,minor,,
Tigre,-34.4204,-58.5876,Argentina,AR,Buenos Aires,minor,,
Santa Lucía,-31.5399,-68.4950,Argentina,AR,San Juan,minor,,
Belén de Escobar,-34.3333,-58.8167,Argentina,AR,Buenos Aires,minor,,
Guernica,-34.9167,-58.3833,Argentina,AR,Buenos Aires,minor,,
Rivadavia,-31.5539,-68.6525,Argentina,AR,San Juan,minor,,
Bernardo de Irigoyen,-26.2553,-53.6469,Argentina,AR,Misiones,minor,,
Yerba Buena,-26.8167,-65.3167,Argentina,AR,Tucumán,minor,,
Ensenada,-34.8619,-57.9113,Argentina,AR,Buenos Aires,minor,,
Villa Krause,-31.5833,-68.5333,Argentina,AR,San Juan,minor,,
Mar del Tuyú,-36.5753,-56.6888,Argentina,AR,Buenos Aires,minor,,
General Rodríguez,-34.6167,-58.9500,Argentina,AR,Buenos Aires,minor,,
Maipú,-32.9667,-68.7500,Argentina,AR,Mendoza,minor,,
San Fernando,-34.4500,-58.5667,Argentina,AR,Buenos Aires,minor,,
Junín,-33.1333,-68.4667,Argentina,AR,Mendoza,minor,,
Marcos Paz,-34.7667,-58.8333,Argentina,AR,Buenos Aires,minor,,
San Isidro de Lules,-26.9228,-65.3375,Argentina,AR,Tucumán,minor,,
Tafí Viejo,-26.7333,-65.2667,Argentina,AR,Tucumán,minor,,
Palpalá,-24.2583,-65.2083,Argentina,AR,Jujuy,minor,,
El Carmen,-24.3875,-65.2592,Argentina,AR,Jujuy,minor,,
Villa Aberastain,-31.6500,-68.5833,Argentina,AR,San Juan,minor,,
San Vicente,-35.0167,-58.4167,Argentina,AR,Buenos Aires,minor,,
Aguilares,-27.4333,-65.6167,Argentina,AR,Tucumán,minor,,
Famaillá,-27.0500,-65.4000,Argentina,AR,Tucumán,minor,,
Cosquín,-31.2451,-64.4656,Argentina,AR,Córdoba,minor,,
Dolores,-30.9060,-64.5358,Argentina,AR,Córdoba,minor,,
San José,-28.3667,-65.7000,Argentina,AR,Catamarca,minor,,
Nueve de Julio,-31.6167,-68.3833,Argentina,AR,San Juan,minor,,
Concepción,-27.3428,-65.5973,Argentina,AR,Tucumán,minor,,
Monteros,-27.1667,-65.5000,Argentina,AR,Tucumán,minor,,
Capilla del Señor,-34.2921,-59.1018,Argentina,AR,Buenos Aires,minor,,
San Isidro,-28.4333,-65.7167,Argentina,AR,Catamarca,minor,,
Monte Hermoso,-38.9167,-61.5500,Argentina,AR,Buenos Aires,minor,,
Cañuelas,-35.0518,-58.7606,Argentina,AR,Buenos Aires,minor,,
Puerto Rico,-26.8169,-55.0271,Argentina,AR,Misiones,minor,,
Villa Alberdi,-27.5859,-65.6204,Argentina,AR,Tucumán,minor,,
Leandro N. Alem,-27.6000,-55.3333,Argentina,AR,Misiones,minor,,
Apóstoles,-27.9167,-55.7667,Argentina,AR,Misiones,minor,,
Alba Posse,-27.5660,-54.6830,Argentina,AR,Misiones,minor,,
Campo Grande,-27.2079,-54.9797,Argentina,AR,Misiones,minor,,
San Ignacio,-27.2584,-55.5392,Argentina,AR,Misiones,minor,,
Ramallo,-33.4833,-60.0000,Argentina,AR,Buenos Aires,minor,,
Fernández,-27.9204,-63.8935,Argentina,AR,Santiago del Estero,minor,,
Puerto Esperanza,-26.0167,-54.6500,Argentina,AR,Misiones,minor,,
San Javier,-27.8739,-55.1348,Argentina,AR,Misiones,minor,,
Santa Ana,-27.3692,-55.5817,Argentina,AR,Misiones,minor,,
Termas de Río Hondo,-27.4833,-64.8667,Argentina,AR,Santiago del Estero,minor,,
Rivadavia,-33.1833,-68.4667,Argentina,AR,Mendoza,minor,,
Bella Vista,-27.0333,-65.3000,Argentina,AR,Tucumán,minor,,
Capitán Sarmiento,-34.1833,-59.7667,Argentina,AR,Buenos Aires,minor,,
San Antonio de Areco,-34.2500,-59.4667,Argentina,AR,Buenos Aires,minor,,
San Cosme,-27.3703,-58.5126,Argentina,AR,Corrientes,minor,,
Luján de Cuyo,-33.0355,-68.8778,Argentina,AR,Mendoza,minor,,
